business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,absa_맛_긍정,absa_맛_부정,absa_맛_중립,absa_짠맛_긍정,absa_짠맛_부정,absa_짠맛_중립,absa_매운맛_긍정,absa_매운맛_부정,absa_매운맛_중립,absa_단맛_긍정,absa_단맛_부정,absa_단맛_중립,absa_느끼함_긍정,absa_느끼함_부정,absa_느끼함_중립,absa_담백함_긍정,absa_담백함_부정,absa_담백함_중립,absa_고소함_긍정,absa_고소함_부정,absa_고소함_중립,absa_품질/신선도_긍정,absa_품질/신선도_부정,absa_품질/신선도_중립,absa_양_긍정,absa_양_부정,absa_양_중립,absa_서비스_긍정,absa_서비스_부정,absa_서비스_중립,absa_가격_긍정,absa_가격_부정,absa_가격_중립,absa_쾌적함/청결도_긍정,absa_쾌적함/청결도_부정,absa_쾌적함/청결도_중립,absa_소음_긍정,absa_소음_부정,absa_소음_중립,absa_분위기_긍정,absa_분위기_부정,absa_분위기_중립,absa_공간_긍정,absa_공간_부정,absa_공간_중립,absa_주차_긍정,absa_주차_부정,absa_주차_중립,absa_대기_긍정,absa_대기_부정,absa_대기_중립
9V0LMtO1riRw9-pUuG4NFg,Delicia,5215 N College Ave,Indianapolis,IN,46220,39.847406,-86.1451809,4.5,603,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'None'}","Latin American, Caribbean, Breakfast & Brunch, Restaurants, Mexican","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '17:0-20:30'}",0.8541530767916773,-0.0136619590641227,-0.3651710050578114,-0.1254409302093992,-0.1882115013425932,-0.0971133587472456,1.279063913608574,0.0768403864193175,1.097340856799676,-0.1173121070299698,-0.1680946189115245,-0.0885371712613454,-0.0764289114038569,-0.1263466469738867,-0.0844368620192388,0.4527858690541458,-0.2290153230079996,-0.1984222750237048,0.0200282104220778,-0.249702068745823,-0.20664893976677,-0.2043738748743689,-0.4016161365383537,-0.273294335982175,0.1755971777049847,-0.2958632946884697,-0.1993618063010789,0.452291404446077,-0.234252112078195,-0.320664545420782,-0.2352055996230185,-0.1888601175965137,-0.3884231427242627,-0.2526460888755717,-0.2826557290505138,-0.1727523320468948,-0.0553808036428997,-0.2081127612292727,-0.2099313184027913,0.6267476813522227,-0.3636687112878357,-0.3849766405748876,-0.1303564528354155,-0.0540573069588818,-0.1954747369804634,0.2307023029537557,0.1372033682797231,0.1341749220985358,0.1331993113454362,-0.149955717369379,0.2883750149280655
uIZwBkvWicqyWraXvYOipw,Sbraga,440 S Broad St,Philadelphia,PA,19146,39.9455017733,-75.1653677598,4.0,375,0,"{'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'dressy'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'True'}","Restaurants, American (New)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",0.5462464755764429,0.217819453699845,0.0933293049374732,1.5014141059963984,1.450235339700721,1.1137934056932537,0.8512008954506576,0.6525214644549334,0.611569815171624,1.0812611894690705,0.0884925007895265,0.378890290351093,1.0553972880392162,0.5902348163870478,0.594971725162043,0.7114069149860195,0.3672141818935883,0.4201988056457009,0.3124042117232389,0.2568198485744577,0.1865173048801796,-0.4211510090646693,-0.3832889665013364,-0.159058821688778,-0.0892053098538584,0.8270380579353991,0.4957820354431283,0.2801406138325256,-0.4619400124664119,-0.2930210633444113,0.2339589138171504,0.3049457739157734,0.3165546377042265,-0.3336107468935829,-0.2207351423412501,-0.1500144291293234,-0.0817772644958896,0.0728702853552993,0.0979417363716329,-0.0108309744263046,-0.1607704188827127,-0.1537537558781868,-0.2400102680942733,0.1548592929162658,-0.1590221010445934,-0.251354344158801,-0.236846480285558,-0.2520206316161809,-0.149192390126767,-0.3336756672039371,-0.2260287594280148
M2ZrrqseHE5xssUrOL0Gtg,The Three Coins Diner,7410 N Nebraska Ave,Tampa,FL,33604,28.0159759,-82.4514757,4.0,341,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True'}","American (Traditional), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0.1986268812283133,0.0743662581051268,-0.2392416216288651,-0.1206661588855421,-0.1514837601279239,-0.122577782741635,-0.2450043455566162,-0.1856180541148161,-0.2407166304947321,-0.0456330577873255,-0.0884561328904124,-0.0698106240807748,0.0563385745605695,0.1564979239909823,0.2670061169961772,0.3818246029678134,0.2215503191443404,0.2373323156740451,-0.0143172768292538,0.2394524806319765,0.209660943379541,0.0658644165854046,0.0285222224624958,-0.1369232150462785,0.2286635110165821,-0.1770762712502578,-0.2236980169497548,0.3755694451962341,-0.1893816524857819,-0.1033214876051237,0.5654770619488597,-0.4994724003925265,-0.1249266149837503,0.9616384469427146,-0.0877762399444574,0.0364385487288063,0.0096882593850315,-0.167845983004215,-0.0295816734516679,0.1309316407215486,-0.1219364446290068,0.1355508150587558,-0.3353495046976967,0.2588568566251903,-0.3109035824422899,-0.0793155431275218,0.1648138676675489,-0.2317483856137956,-0.039713555611265,0.6222319795411655,-0.0587133286071152
uqXYVxIwoEsFFjEHBlMZQA,Cyrano's,603 E Lockwood Ave,Saint Louis,MO,63119,38.5912237213,-90.3411353542,4.0,315,1,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'DriveThru': 'None', 'RestaurantsDelivery': 'True'}","Desserts, Wine Bars, Coffee & Tea, Food, American (New), Nightlife, Bars, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-15:0', 'Sunday': '11:0-21:0'}",0.3909964534085824,-0.2056935042847845,0.1432030136037439,-0.1507658786489577,-0.1904130891602903,-0.1596363075433901,-0.2692012741598134,-0.2150690587821017,-0.2640949531134444,-0.0005742069260559,0.5086262042284655,-0.0560558372402097,-0.29047138819229,-0.0539489772408488,-0.2098355676330554,0.1415100813811642,-0.2494718757053858,-0.2033405451995286,-0.1110891991669767,-0.2642620782746307,-0.3053348095488793,-0.0310973330687133,-0.5303714264442515,-0.1776351460735799,0.4116968870387709,0.7752818662559015,0.2204480779364359,-0.0111899198605988,-0.2280932197572047,-0.2743449746052372,-0.1846949722994943,-0.2219702815988926,-0.3763693700804547,0.0088201006689448,-0.289290378091212,-0.19360169854337,-0.0504518993337051,0.7168778971624458,0.3807347040461741,0.4151494537813432,-0.3138583733753692,-0.0176205837121547,-0.1606556775755902,-0.2628821851983334,-0.322833433746495,0.0809153524519983,0.0485037408092905,-0.2110332791885958,-0.1192064432181885,-0.2707055150524601,-0.1962667356750987
F2C5ENuY8CXfgoW-gAMdDA,Revolucion,1132 Prospect St,Indianapolis,IN,46203,39.7524474,-86.1386729,3.5,456,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'False', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': False}"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'DriveThru': 'False', 'CoatCheck': 'False'}","Bars, Tiki Bars, Restaurants, Nightlife, Mexican","{'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0'}",0.5062685171443063,-0.0742685871015202,-0.0626823772027493,0.8956584849006415,-0.0482904017128028,0.2129117548334229,0.1082199612519399,-0.1693658825087414,-0.1070415142883101,-0.1264718272665494,0.8566344822790501,0.142185196230389,0.2022370351306396,-0.0884927941150101,0.1778633565511818,-0.0028201766083785,0.2039940646670213,0.0575782565554192,0.1256808966202606,-0.028909570719699,0.207422288490292,-0.416377923212292,-0.2795677234088807,-0.0862993662818733,0.3757272389933563,0.1048296594302926,0.0641087092722488,0.2733878593408896,-0.2173655714209226,-0.0371580156403118,-0.2365943640486271,-0.0160192705848145,-0.1791097099380025,-0.3304655358402446,0.0165239927765009,-0.0095407285457619,0.0472347529145268,0.1359162758384437,0.2409727403119897,1.6332574526228263,-0.0590631530288485,-0.2342372258296055,0.7804527117357719,-0.144459766719046,-0.1464716613952201,-0.0015941836880217,-0.2328772349839075,-0.0975227636530846,0.182510379087063,0.151040805071221,0.0491325213331793
GV-e7Op4aU98xkjjoKlRhA,Modesto Tapas Bar & Restaurant,5257 Shaw Ave,Saint Louis,MO,63110,38.6184272,-90.2741883,4.0,256,0,"{'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False'}","Basque, Tapas Bars, Spanish, Restaurants, American (New)","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30'}",0.5080593732410017,0.5436866864674121,-0.0380370051793608,0.2207325047321795,0.502301894677118,0.3307202859871671,-0.1694676469464435,0.291280743914591,0.2146430860637743,0.5427037751107988,1.1132642794954943,0.4168391347955276,0.0872146940300303,-0.0674489040133509,0.3335395112702453,-0.0977019400351812,0.4946081901697601,0.3254495703959109,0.0282624984524761,0.4201355998284349,0.2079178717624399,-0.2833629285671015,0.4965014371505866,0.2273201101986708,-0.1051109901116311,0.4578093906492129,-0.1544135175207996,-0.05346104841845,-0.1938052078083166,-0.251689676548738,0.11868020288105,0.2799332557805523,0.0331300336950648,-0.1387464709322199,-0.1012823729818227,-0.1450010503955279,-0.1121755526443101,0.4366532471115159,-0.1489552356828577,-0.0396398252969578,-0.1322473159648729,-0.3336387345266282,-0.3512261826029705,-0.2568205866481491,-0.3360842831113949,-0.104749976911184,-0.2370271957071726,0.0234481033726162,0.1997674441298862,-0.2167905059144156,0.093681926846898
Zi-F-YvyVOK0k5QD7lrLOg,Muriel's Jackson Square,801 Chartres St,New Orleans,LA,70116,29.9584576,-90.063188,4.0,1963,1,"{'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'dressy'"", 'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'False', 'Corkage': 'True'}","Cajun/Creole, Restaurants","{'Monday': '15:0-21:30', 'Tuesday': '15:0-21:30', 'Wednesday': '15:0-21:30', 'Thursday': '15:0-21:30', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:30'}",0.4625051785449405,-0.2602127289065442,-0.2219863719744087,-0.1302613125138654,0.0767332880598286,-0.205361137684214,-0.2135586568436752,-0.1355826017461295,-0.2533183233875559,-0.0804460662193681,-0.0587369515025383,-0.1836885727063977,-0.2173360900465129,-0.0304284448045621,-0.3154533416046953,-0.2958776431782446,-0.2413597808290188,-0.3245096744397944,-0.0794206554067801,-0.2345605258473711,-0.2672235976021961,-0.2996807536026137,-0.1986582005265467,-0.2391193072040874,-0.34950612641177,-0.1341650467455392,-0.2816007056667297,0.2355493698119722,-0.1912104114704556,-0.3027842408497345,-0.0532926878907543,-0.0672347040804127,-0.2631052733899351,-0.30041458857438,-0.1213113889287489,-0.1991525619436084,-0.0281420227837201,0.2247519565595711,-0.1614580395455257,0.8424892359084039,-0.0243975489378988,-0.3029968178997857,-0.1252398521818042,-0.2265351227232052,-0.2180195654148907,0.3104747262893798,-0.1744098834949059,-0.137294133455045,-0.0321733114763029,-0.2205490179336975,-0.2034544283671581
Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,1219 S 2nd St,Philadelphia,PA,19147,39.932223,-75.147463,4.0,530,1,"{'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'Caters': 'False', 'WiFi': ""u'free'""}","Restaurants, Korean, American (Traditional), Breakfast & Brunch, Donuts, Food, Coffee & Tea","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",0.8032780065246719,-0.0114346665904371,0.0968502680016942,-0.1417438474926668,-0.1914321898218211,-0.1625162909031252,-0.2479465713659918,-0.2045422982858274,-0.2478904779856071,0.6202671756821843,0.5299545160193382,0.1261899215899315,-0.1591441219561716,0.0294105864980455,-0.1950915586751108,-0.1425922164800887,-0.2413212255644093,-0.2601782200539356,1.9307419779209816,-0.1671931739812606,-0.3337284415227323,0.0599501808926065,-0.3502880120740581,-0.1874168850662908,-0.4658403189468632,-0.3113520701133561,-0.10242843452075,-0.8324008896926012,-0.5145683453170071,-0.3511255996728838,-0.5053828280948979,-0.2317212537322052,-0.3771760770143127,-0.3505793726777485,-0.2868832745586736,-0.2023797661612852,-0.1623478179409437,-0.2154095752078998,-0.2287862303348038,-0.5168061190612563,-0.291629734103317,0.101452816395094,-0.3673621004884087,0.6495729324668859,0.0127093723886731,0.0522963343852231,0.0786068994458008,0.0521513165678816,0.506821430596514,0.1586773020675132,2.0174460286915794
ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,200 Market St,Philadelphia,PA,19106,39.9497082,-75.1439349,3.5,554,1,"{'HasTV': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'CoatCheck': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}""}","Pizza, Beer, Wine & Spirits, Food, Nightlife, American (New), Italian, Restaurants, Breakfast & Brunch, Bars, American (Traditional)","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '10:30-16:0'}",0.2820616061991228,0.6487517400488607,0.5144883046224519,-0.1240515366949409,-0.1629666505591847,-0.120908457788938,-0.2347370297199422,-0.2024491385766287,-0.2228245320358451,-0.192046010455705,-0.1556091671500792,-0.1648107500869393,-0.0137465263135487,0.2666804818040099,0.0223629997466511,0.0458601617349098,0.0319774011261707,-0.0172370114597353,-0.0438956391395815,0.0295744518607019,-0.1432407352871559,-0.1196093112855522,0.3131610359097143,1.0370336469412431,-0.2685314304318256,0.5680549097265378,0.3936254969592125,0.1897683363571675,0.0568349109740083,-0.0749893846072471,0.0713457913975649,-0.144136991973781,-0.0144453957879365,-0.1052176344329917,-0.2647194275079515,-0.1746611768543913,0.3233981243543484,-0.2065671326070168,-0.1555325851510514,0.8463582213686807,-0.1973563297636004,0.0432037772793743,0.2559915303773843,-0.2656230599415375,-0.1292522935320322,-0.2531096038053741,-0.2437533190074489,-0.2571144038552876,-0.1062615397404134,-0.279983145631228,-0.2017027918765408
7hpUoYdAVToZXwuPRgoqdA,Chapterhouse Café & Gallery,620 S 9th St,Philadelphia,PA,19147,39.9419516309,-75.1573562007,4.5,477,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'Caters': 'False', 'DogsAllowed': 'True'}","Restaurants, Food, Coffee & Tea","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",-0.0555225660772896,-0.4337932286471005,-0.3906632842542643,-0.1139294292274281,-0.1873238640031155,-0.2021560236454018,-0.2646782652194868,-0.2154318218286771,-0.2450666243645179,0.0406840577608513,-0.1899165318583711,-0.185199281285866,-0.2556446271301291,-0.156458516422516,-0.2816408763911663,-0.3255001543327589,-0.2821364171459211,-0.3483546799657395,0.0644339597192351,-0.2283501676489254,-0.1915897924017401,-0.4379646453031429,-0.3293137675973669,-0.3129189040324842,-0.3852979292083921,-0.1841051713118023,-0.2694647586913624,0.5477052564025264,-0.4033508952612061,-0.4062191214217824,-0.2969049160426316,-0.2276790659669064,-0.3598929747222439,-0.1268796422962137,-0.2047160214399871,-0.1953321649059599,1.438460481249711,0.505156549403389,0.3786920066280902,1.5195241081769983,-0.0156449750503793,-0.1652482876975065,2.9920245914978887,-0.1567868336299715,0.5890643227027703,-0.2048589976821344,-0.241027169231491,-0.2413350770072513,0.4167428218340709,-0.2942774600844192,-0.046132120584376
jbJTF1zVmZsk4hea8hoeVA,Fork,199 N 8th St,Boise,ID,83702,43.616389,-116.203056,4.0,1810,1,"{'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","American (New), Burgers, Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '9:30-22:0', 'Sunday': '9:30-21:0'}",0.4432587134496994,0.0344172092010828,-0.0162533892069177,0.1878969822011547,-0.0678499520725947,-0.174081615117229,-0.1739845336320865,-0.2147850123367514,-0.2469914430622127,-0.0842345536595946,-0.1779559919510779,-0.2250256650845105,-0.22833048328909,-0.0387543048930244,-0.286370417650412,-0.1952239743273517,-0.2444653611856704,-0.3174858833902008,-0.0733746236300305,-0.1484185062709573,-0.2734756443041902,-0.1468721470446403,-0.1406114061733553,-0.1981393850618361,-0.3535441242439696,-0.1893480079142638,-0.3063260109114736,0.4396587207031142,-0.0476082932076189,-0.3015758312871066,-0.3089609492697109,-0.4145260038895896,-0.3827800991006084,-0.345649082516457,-0.139333460034429,-0.1840542592303224,0.1740739763780324,0.1919383346776587,0.1443404405738644,0.4539786756193117,-0.130964883231031,-0.2678642415600375,-0.2930934094023859,-0.1458967095215561,-0.2976942762712748,-0.1916304825400783,-0.236834031301038,-0.1826200893307356,-0.1587587864510948,0.0662936944521486,-0.0889391809519809
